Ch1,Ch2,Ch3,Ch4,Ch5,Ch6
1441.4388733419019,-4387462.729,-91.40440454,54001.19377934572,9856966.513555882,-172061.4866
790.1681688602829,-2516191.041,-273.1036437,-437.5235704,238666.77779089563,407.36354711213147
-844.2033269,-918502.653,176.3754534569264,-186.5336297,84303.52868264986,-130.9980219
-1389.515507,-34.46536026,-23.11185726,-71.48303013,35662.74011680926,-181.3881717
455.0750974084905,-324.783722,-174.0705585,1.2664986049988367,24939.52755357108,-216.7835227
518.9578957483399,-98.02380788,-199.3328515,2.0050306850013264,14438.175235406416,-2.885030518
18.286729802856186,-130.9765387,-51.45494318,-45.21055997,42.24511429,-20.97352806
394.5880015713482,-175.2370394,-115.7640287,-103.2624137,1079.0687817925004,-143.3023595
-717.5518411,-108.185342,-21.46499424,-95.74889995,824.886533,-50.0251587
-753.1278112,-161.8582601,-121.4677388,-101.8905719,-417.0423798,-133.5251118
181.34451145541522,-17.03923823,-106.5414919,-88.0232554,-276.1360789,-368.5866584
109.10489485258303,152.40501711091213,-111.8351307,-87.09647999,-461.3377998,-374.6687246
-646.3733925,-106.188387,-143.8265428,894.2802928644131,152332.8065903321,-19797.40709
-706.4890788,-6733022.723,-96.93949899,127140.72412499982,1.0024891145451564E7,-386124.3496
1319.4566625640293,-5716620.425,-1.955766205,96575.04954,9040039.206694746,-368914.796
724.9854075951193,-5206342.589,-196.1707248,73118.10359950912,8522367.069998072,-404944.1686
-303.0004797,-5824655.481,-34.95156142,69478.88145065047,7732470.4085662775,-367707.0893
-936.0746781,-5145300.381,-211.2685105,68036.39484136371,6851534.7485605525,-437551.7919
-918.3264848,-5025292.147,-327.1339858,67040.16658509214,6262077.144081836,-406453.7791
-1462.895905,216.33330264961347,280.9084246571798,215.9019525829398,198630.0579289898,-141.2761252
-934.1380467,-388161.4543,-69.00840754,-55.16970363,265.94074941047535,-180.220741
-19.15689882,-94.91411149,-148.4326445,-47.25958438,26278.33550344089,-133.9830262
-41.92444496,-7.557615343,-109.1009876,-61.81332427,31433.381746691684,-132.8196179
155.56055857229694,-138.219945,-52.76823195,198.05782845400432,75.68981249874366,14.992119051485385
-86.16676374,-94.26520844,-137.7408168,19.940289400461424,-465.8897314,-137.2706219
374.63785910809423,-211.6824678,-118.6821425,-96.38654941,1115.4843473383837,-136.3849836
-707.6563828,123.12271341615684,-115.1060145,-77.83469561,52.05029157015846,-359.9885883
144.33596366018088,222.83896840616723,-120.3134714,-46.29478243,-1698.02632,-129.1754167
-325.7627169,-137.9119654,-47.20800509,-122.0197996,-338.9070415,-133.7582627
-181.9520356,-224.8114065,-132.0160858,-184.8051569,140627.80781199082,-180.9352853
1094.142243824782,-3985289.44,-155.9139113,79230.61113067319,613991.9374771204,-245794.2494
139.6933146646766,-5115886.86,-168.6291363,119837.14153089636,9365815.237665705,-307554.124
1571.5657041116085,-4787213.384,-115.0785963,109117.47311006337,8812951.726813894,-316997.5953
-1807.857926,-4496951.062,-188.5350037,104236.89215987155,8613405.605,-286436.3579
-2059.542601,-4373620.835,-198.757092,98155.81107200093,8577448.857826954,-367740.6512
-2204.180972,-4058304.826,-213.9005672,88991.76589,8650765.071064297,-376764.7828
1122.2104391564644,-3554740.47,-92.202248,12875.801045800781,207415.1742470378,-191.5730165
-489.1865917,-1911097.389,-126.0263222,-55.34569596,180460.5153,10.174781262709706
-335.2231016,-214177.0947,-202.4127211,-138.9880565,27128.796152298797,-199.2116519
-908.4841019,-206.4779582,-197.130324,-23.06725244,26792.182544974166,-628.8335749
-388.8523452,-13.34348406,-101.4681047,-143.6800746,668.7688539595474,-39.63232545
92.18443533265417,-299.1141267,-72.37525134,-102.9595852,322.0431682947428,-222.3388912
778.4156628213799,54.84809176716866,-104.2829465,-134.9025753,75.12878377999611,-350.5216473
80.85105364637081,133.37255624533307,-106.5107843,-62.44500349,-978.3853041,-181.5190044
-1131.808755,337.7465691733729,-109.7422779,-129.3387809,-470.6711875,-137.5155161
-1478.468716,-141.407712,-96.16130505,-201.4424874,-338.1164882,-131.3059804
-878.0548492,-116.4488891,-28.54413756,-232.1998731,-1085.375145,-133.3560327
-11.74722649,-122.8721718,-33.19593875,-82.95066053,-411.3938999,-47.29108782
1305.5817909171806,-142.6257878,-14.63809133,-90.57856698,1622.4716406720904,-141.0312311
-801.7562503,-92.62232671,-130.4761484,-62.0270265,194906.89649705286,-58.49239988
2856.969139,-4085434.697,-127.1102178,63994.90993097637,2832051.8433173853,-314320.5523
822.2422269257944,-5225652.152,-104.822976,86251.34858951432,1.0784186349782834E7,-383038.0355
