Ch1,Ch2,Ch3,Ch4,Ch5,Ch6
-96.13735479,-46.28353512,-100.5014375,-27.84309981,-117.8011072,-57.09986903
-197.6977463,-54.49019961,-91.40472758,-1680.668622,-127.4095124,-107.1008469
-97.44152323,-46.12064288,-99.24466938,-1120.382344,-95.72190816,-80.91598459
-196.9961278,-2.170528084,-100.9068839,-940.2119793,-68.10213421,-104.9302736
-57.17281541,-134.0880634,-103.597668,-17.18452603,-70.46743783,-55.3427603
-67.30097817,-128.024434,-100.974445,-55.96249319,-135.2822741,-57.01619677
-150.6419333,-128.143548,-102.8320157,-50.32611734,-126.0040272,-64.27557895
-115.3807546,-107.5847288,-108.5661237,41.733856834831414,-92.99833345,-110.3420267
-158.3395608,-46.16136481,-103.1249003,114.63901357400805,-87.01229669,-61.13861894
-30.18147765,-79.86357815,-113.94326,-360.0416754,7916.1709831807075,-75.00024337
-134.8428913,-454505.676,-102.6327663,224032.63314555387,13950.760944987516,-92.87077364
-84.66386313,-497590.4555,-92.15580604,232113.06000062154,11373.86811061599,-83.94333798
-118.9568441,-523765.0506,-89.91375202,237811.05804890595,9976.459262822145,-71.90292045
-29.80669331,-545134.3656,-89.75662891,231089.43559253012,9733.283700072021,-72.17644481
-23.42082099,-576521.4648,-88.69889035,187543.82258275556,10160.551507513852,-120.5441122
-48.80369197,-391110.4378,-92.63675916,104673.98391056583,-75.75104012,-76.55233052
-178.9784873,-54.46373284,-105.1493369,98722.36091210271,-40.03127703,-104.4758039
-166.0907309,-155.2232124,-99.83474684,62.18861280651695,-128.8425967,-109.729412
-118.4102799,-172724.0826,-103.865996,-672.6062443,-60.0065403,-69.59142706
-47.02680506,-177692.2523,-90.60233943,525.2559401559703,-63.93985369,-107.5681363
-67.11804666,-127928.9622,-103.1839961,-244.4786694,-98.17706042,-107.1624994
-123.8547257,-75.61007842,-112.802667,-239.795276,-102.4245895,-109.7558352
-94.28361071,-26.65920045,-98.44992817,570.767301,-108.9082194,-129.2621222
-85.2639676,-152.2199035,-80.44122321,-295.7242483,-69.49739673,-111.3235797
-86.22324287,-106.6632731,-121.1827173,-38.04058253,-81.89428651,-64.85687581
-88.95874004,-140.720794,-101.4358329,-60.01449304,-82.93587913,-128.0050892
-76.27354848,-147.9949096,-85.31564486,-273.3581064,-85.86542064,-116.6795516
-96.96634718,-47.02672501,-99.75746687,-249.3704193,-129.7308637,-113.1756134
-166.9373492,-109.5918555,-102.8445935,81.04900841764099,-120.3371131,-55.02372967
-97.26428023,-110.9839649,-98.9390273,1.5309391577853348,-102.9427278,-92.68238992
-148.7802717,-75.45533328,-100.5620109,-1075.722472,-96.86970371,-104.581054
-94.69331065,-72.89692058,-99.15472766,-308.5605549,-88.3063646,-102.1870627
-158.4321423,-67.85237919,-101.9760422,-414.7024247,-117.7632864,-109.2983312
-148.3117863,-54.17765304,-101.4072033,-1068.294246,-118.3980545,-104.8319713
-163.2129063,-47.30974852,-104.0638475,-1000.769995,6693.041248,-106.4715959
-118.1682304,-105.0400609,-88.02048353,-873.0229174,17295.30462266601,-91.30694325
-11.18336445,-122492.4664,4.907359505409035,773538.9198200512,40364.67859444632,-113.416842
-208.0155303,-238521.9793,-97.17497195,649107.3699,61770.98435185924,-105.5047218
-72.97185749,-274999.4524,-98.3918504,614149.4954715592,59560.027394074015,-80.22948572
-114.638989,-290799.9284,-100.0199649,589636.3922346942,58583.85286656824,-104.4140042
-74.37396007,-289354.2554,-99.08123701,623253.5879293339,54117.98931999708,-106.8009003
-63.06566503,-243459.6303,-103.7921257,157423.3288548269,85.09471491560757,-119.3046932
-85.06318851,-136.7360648,-66.54687793,133182.00709500822,-187.2709069,-89.93785793
-87.78039228,-76.7126494,-102.6235824,-1007.056841,-107.7107466,-84.94103829
-162.74665,-56.15270954,-100.1742633,-1417.782446,-103.3952429,-85.17443773
-135.0213621,-106.5173832,-97.36024601,-295.9597898,-104.8782088,-86.30180548
-132.3498918,-99.93065513,-97.21430288,65.52223880667566,-73.12712742,-107.4678284
-80.90930279,-118.8159838,-100.3026274,473.13163660998487,-103.9766537,-108.0731028
-90.47015595,-122.3588707,-99.56484586,344.1344388696946,-103.9327003,-63.29011244
-83.5227709,-120.8327818,-101.1146183,38.69010173641943,-75.0017885,-107.1453737
-95.85091053,-145.4843464,-107.0264335,-379.282558,-102.2608377,-104.9283163
-83.14017608,-106.2368034,-97.12046794,76.40186152192582,-103.9362779,-87.95664679
-94.50457855,-106.6488162,-97.33728649,204.89174998368208,-103.5806649,-88.01732146
-107.8552389,-78.4291169,-111.4933716,78.70278597697467,-68.29839077,-82.46464713
-161.1805806,-176.8470313,-27.51956655,371056.8138821027,12433.859534874517,-95.15148968
-75.39012295,-275589.9364,-90.94174288,859923.5345965879,20134.895859576456,-119.4333807
-71.8095728,-386854.9008,-115.9517245,752350.3868482166,17870.786808392462,-80.53628255
-198.8823343,-356821.8075,-100.5030347,660947.1968200492,15152.834484104147,-145.4362179
-71.69802914,-383057.477,-89.23474674,648989.5945277137,15138.523545294685,-80.62973968
-66.80349234,-315182.7009,-91.02739184,556689.5977158713,13173.911125503877,-78.42149045
-89.39309061,-162207.4073,-98.71420308,152640.2838184311,6516.512360515965,-88.3319464
-105.8729965,-104.9006871,-115.8085767,-218.5524115,7350.195142150223,-125.1215927
-75.74594764,-22.4138433,-61.60757136,93359.55315307269,-102.0179698,-105.6627688
-180.2255443,-95.92924428,-103.945456,-760.9566263,-113.7880635,-123.2441168
-49.3591812,-101.9747519,-91.77068358,-378.21361,-94.03174842,-105.6593436
-131.4330027,-100.5224332,-91.07271187,468.9011829070103,-96.0376566,-70.82154789
-53.66141906,-97.01410029,-102.2835808,-249.2979466,-111.2265033,-109.1838332
-50.8192847,-98.79134636,-102.2708033,-275.3600883,-88.21641396,-106.3526939
-96.15475563,-108.0448969,-93.98758203,860.3225248759259,-102.0160277,-91.71845154
-95.63607765,-105.4980911,-93.40440851,527.8376839614657,-106.6084374,-92.51211027
-95.56178951,-109.5617209,-94.65301098,149.1711243,-102.5423434,-92.07417924
-107.1593183,-107.4700941,-108.6100462,-681.4294954,-91.73053476,-106.0150708
-94.42895234,-107.6556881,-94.79895384,-248.1384228,-102.4024083,-89.83510268
-110.7873864,-105.4570628,-106.1907041,-288.2869909,-94.63534022,-105.3041054
-90.12570953,-78.32934659,-101.206217,432.6116632,-87.43751924,-71.19684749
-142.7647205,-320303.612,-220.9351514,753392.1986791373,-58.25351566,-108.5516466
-130.4034554,-436282.2265,-91.12342309,994283.5635897125,-130.8051646,-153.0655172
-37.95384397,-553849.0331,-100.907403,843826.0794000069,-42.90868978,-104.7691932
-81.06657995,-556862.5276,-107.6898659,831234.3683882818,-57.49915727,-73.8958743
-136.7335559,-517982.3959,-111.3240697,827773.9383,-154.692277,-144.0617512
-25.87031848,-562400.8479,-100.6821993,563619.5619411232,-24.57605414,-77.5495419
4.917967010458395,-592138.6807,-98.3670341,431786.9462047197,-121.7425982,-81.53006717
22.218380481889636,-289904.0171,-120.0427239,141407.38750405182,-42.07255045,-92.99505811
-86.06150505,-123.8900483,-103.6048554,110390.0869924481,-103.4254991,-85.26593919
-92.94776412,-70.608298,-118.6699401,800.9602790774297,-104.4637181,-92.47002968
-134.0933176,-109.0007636,-108.5261938,158.53791096431507,-94.62562998,-129.0071941
-141.6704801,-95.62443367,-95.11819227,-684.8627689,-98.10550848,-87.94392516
-124.0755815,-104.5573937,-109.1708593,-1089.220065,-104.7214074,-87.37485884
-95.58175596,-105.3665564,-92.3436754,208.23444764969935,-105.764635,-109.6956506
-117.2792272,-103.0054466,-92.37342309,-369.6077571,-100.0228741,-105.0384108
-75.55855299,-104.7108169,-92.91846373,307.6093776887507,-106.2073375,-107.5495428
-70.94399238,-92.38320217,-103.4820715,-271.9992875,-100.1929961,-109.1931303
-44.35979296,-104.220514,-91.6383165,829.7038221784529,-100.8181354,-84.29710783
-86.90923666,-124.4611861,-104.7574269,242.8843090050766,-108.9231431,-123.356168
-96.31493215,-78.56553785,-99.38262658,-425.4008555,-95.13538659,-92.36482821
-115.4811441,-90.30155296,-101.3908521,-234.1607055,-100.9042329,-69.05171861
-164.7867875,-100.5955103,-91.85832964,-1283.802913,-100.7640217,-85.66423639
-95.00998292,-110.1350978,-81.19689435,-794.202411,-69.660945,-104.5127954
-144.1980601,-85.97098471,-120.7814252,523307.91163915844,10813.719488640321,-72.32715092
-52.54598241,-338058.7631,-126.4614279,1309348.3881248876,11922.774830679948,-77.18794285
-98.41217599,-384747.4843,-102.0615716,1147195.999707132,11193.966304036092,-136.6002831
-114.0745784,-425887.7369,-103.1696215,1096104.377591698,597.672575,-107.5676468
-144.3464135,-508789.2079,-103.7927247,1077533.8448364974,-89.60963263,-81.29617772
-190.8010012,-439998.1685,-80.85349835,1079617.3861091072,2801.4321560890257,-132.1578525
-110.6506342,-384900.1887,-92.58924309,191131.09091207152,9486.430173754545,-107.8020258
-74.03152231,-34.60829999,-33.64079471,132547.88807696474,-161.2648347,-87.85193478
-163.8185848,-110.6571643,-105.1139991,150.99193436378204,-105.1940591,-105.0755984
-90.36128967,-112.3889031,-108.5499518,-747.1147929,-105.5287182,-102.376523
-129.4084837,-94.35459428,-105.0485146,-734.1335408,-89.8784632,-106.2147088
-95.6852684,-104.766607,-96.44944887,781.1486458828969,-105.1348756,-91.19733826
-54.24479173,-117.4843469,-104.7346668,-49.40483536,-109.7015266,-83.35763543
-93.50994372,-70.11758677,-98.29532028,-322.4023883,-121.7006886,-90.26618343
-166.0684202,-51.76075435,-95.96949375,-1067.841347,-113.2023601,-104.7175711
