Ch1,Ch2,Ch3,Ch4,Ch5,Ch6
-75.32158562,153.22905171821554,35.321129718612724,80.47353210578531,-137.0844322,-54.85017918
-124.0859074,-270.3162443,-247.1261298,-389.5785892,-50.94809818,-192.1884504
-20.73071158,65615.261,-20.5322282,92.66844785,-64.16464032,-68.69431311
-47.51175286,2018090.7467642897,-24.23201879,-418.0089668,-33.90127292,-80.1766756
-149.6397111,3240795.0868375474,-229.9034707,-422.9088676,-28.88458147,-80.68778234
-74.87685421,3501060.7119048843,-134.0536328,-227.9733076,-135.9665359,-201.4280452
-77.81827811,3543911.8011419363,-166.5243681,-441.9965239,-52.84283821,-78.2817656
-51.62411567,3475981.5440182276,-170.1772153,-274.2938148,-129.4049045,-198.4010715
-118.8321558,3471681.3720323173,-28.62130533,55.32498560079569,-71.93598775,-62.82039599
-119.1445945,2461748.7388277394,-28.47314204,41.91425432420157,-62.52496145,-40.14250233
-131.1045143,19331.060369648447,196.95154480628386,275.4090921777433,-150.1552218,-123.7565601
-165.1983026,-185.9344628,-189.5959875,366.34978775445995,-153.2057517,-119.4159648
-118.7575649,-264.2957657,-252.3046623,-316.1989247,-63.35864732,-152.0734156
-60.02758261,190.77139647775766,44.64836463772105,124.71890977090676,-115.892495,-80.39790037
-54.50080182,-354.3935669,-85.08640687,190.05393802379484,-148.7968407,10.071096686357665
-195.1966126,-186.6803661,-227.6164025,-272.2278195,-135.2509064,-207.4835237
-54.30236042,18.944324410059092,48.945214030153025,140.71671753962636,-139.8463795,-69.00708081
-151.8225602,-245.2144475,-262.1189451,-392.3667623,-81.72013319,-125.953558
-69.34584997,-170.5293571,48.285067340841934,161.7606763439469,-138.9762563,-63.24759064
-27.18354909,5.487688173228757,50.47090338970145,32.68123587038432,-69.58067937,-73.59941398
-117.8835818,-331.9785292,72.65205691183698,109.49812620046228,-116.7232649,-69.28017832
-147.5835281,-384.446459,-256.3536065,-346.7044522,-154.1341765,34.094652981459625
-151.1329419,-187.8258515,340.1314527763108,197.6871858,-150.9276934,16.146400105642602
28.768261477013223,-24.18465133,41.41507586304057,-919.4899104,-36.57722573,-59.76138133
-51.16671702,-28.15770921,-462.658812,-432.6995146,-56.59005242,-81.15464378
-188.4285239,-207.3067689,-293.2048149,-319.005407,-115.3430211,-136.4671059
-152.0646268,-339.7343645,16.93072995705512,29.701069981401556,-38.1994125,25.61332435633185
-67.53314294,-146.9612203,107.42011914791043,146.32050725796014,-135.7041867,-74.51788197
-49.21045944,2037955.990729847,-90.87903038,-294.3504982,-59.95394511,-224.5117739
-132.0953087,3945936.3476456064,-381.2692661,-392.924401,-59.08090603,-213.703774
-225.294848,4076849.310505759,-46.57454033,-328.5583796,-34.17528251,-55.38874845
-67.87654427,4124038.7831732836,-57.87636012,-315.2938985,-3.976038821,-71.25442529
-70.28316297,3952786.441319748,-92.24217346,-274.5863559,36.04086363702266,-72.20950943
-73.57502573,26405.68954536417,-169.9278199,-263.6804112,-149.8782996,-219.6661715
-71.48506763,-139.1406907,82.45166512686185,381.51568434914327,-138.3203848,-74.48889326
-69.04326129,60.11721710523369,67.16545484232303,308.8125261659549,-137.610587,-58.69187192
-47.24997684,167.70559574869557,44.89187231441824,332.85492960248047,-135.2494501,-56.57420929
-51.17234517,168.01003776456682,-543.8722949,-492.8055841,-53.11976369,-85.70853143
-64.55512515,-36.63280015,-355.8020049,-563.4427267,-52.81223268,-77.66233488
-174.0141306,-194.2877744,-233.3171956,631.8402005485652,-182.4998913,-127.178689
-75.70861525,-166.8188877,-515.8378201,-538.4130478,-42.10695216,-79.64878611
-69.71458264,-169.0185336,-569.7649901,-605.6129748,-42.99893643,-73.50329594
-63.50099919,142.39068610911053,58.61279942213549,191.90054780408963,-123.996152,-41.08995903
-65.89495222,182.50941410122215,59.258287766919295,120.05668338750479,-116.8019697,-78.34889662
-245.6920146,-191.9968035,-197.1877477,-275.1439946,-139.4033032,-195.8791051
-69.66391682,-185.9801359,-208.950206,-260.7916695,-136.2551185,-151.9910263
-72.83896663,-151.2349176,-172.5875032,-277.0180073,-144.0497866,-162.0544939
-165.7556236,-196.5102569,-264.8035721,-321.6747531,-179.1403708,-152.201573
-46.31406697,7.546525048907357,48.57846225008032,31.218581189945173,-25.54109354,-60.88429133
-117.1531508,93.81587578752232,-429.1816938,-587.1469176,-58.46147179,-60.47693177
-68.69141618,2920400.7079113433,-107.9853592,-401.6729262,-58.69029964,-70.4580134
-53.74785202,4174653.4411251405,-123.7200354,173.13283551414673,-60.18131339,-203.4221238
14.443943470280947,4141925.338857366,-256.1188775,-1075.683385,-46.48671726,-69.44953035
-46.28873562,4114144.234187804,-239.5064943,-670.4086329,-45.00590427,-75.24716284
-159.3070048,4110338.596,-56.66314595,-410.6682601,-1.724213816,-67.4203583
-146.9530226,61973.29326,-28.42619462,117.23193248739594,-27.00296133,-16.08538053
-80.05601334,22528.153788341817,19.110702668103727,245.9457068,-127.3192335,-67.78194979
-126.8894073,20457.902111599615,-243.5070334,-495.4200635,-68.48901968,-81.90986271
-140.298928,-336.8497197,-270.8036234,-481.7167911,-82.30458645,-129.6945559
-68.5408281,183.76527544236748,79.06286760379635,191.3977555002423,-114.2761367,-71.45886731
45.90311537457208,-3.333719505,42.84980205127245,-519.1242543,-73.88611191,-151.3059925
-195.8046025,-171.1610904,139.3275240142365,251.0558790619077,-4.860741456,-64.23776307
-134.3808957,-44.27065443,68.85250000101793,433.6594074,-161.2875461,-119.1184537
-46.31125446,-48.63568943,-324.5107554,-547.0426851,-60.46698008,-145.9981088
-61.62073878,92.56763648,38.93143111453501,261.70581981584246,-131.1305747,-67.78805107
-163.4038894,-202.7742858,48.47577240314194,120.06581768450646,-26.03081433,-48.53228465
-147.3963462,-189.9113233,73.64962240511674,236.84981439615953,-138.2096165,-55.13395817
-116.8097511,-280.2755239,-281.8061768,-551.2386969,-72.62829661,-147.6428054
-69.94117102,122.12580600702596,68.16302034,302.5048272222349,-137.2185211,-76.71335371
-72.97407652,141.76655800618366,52.04060035693069,275.4822477475077,-138.466134,-82.63761741
-131.7223542,-171.5682862,281.8912766155837,266.2766220354766,-156.5944246,-32.48047302
-42.22703863,-64.88944795,-287.6301977,-478.0144373,-62.83832101,-157.6757597
-141.0251371,378638.06300077174,19.079895714022214,149.75776351812524,-20.19646955,-62.01330601
-145.7117146,3158631.8972978867,-225.0036666,-397.6597627,-66.67298281,-139.0760385
15.57407284953229,4074185.308272891,-233.2658507,-439.7659895,-248.8973984,-129.4748556
-64.8309731,4081796.584998499,-108.0076577,-618.164392,52.71603093989938,-71.47412559
-42.20592605,4178078.6264094743,-131.8399195,-536.209896,8.31207527,-71.70145334
-165.3165219,4297194.221102746,-29.35041139,-660.5357164,-48.18906675,-69.98199834
-123.104963,28355.301738390273,-249.2532999,-763.0679566,-62.02066768,-76.40821516
-42.65487779,-0.593673761,86.04582605675468,578.9194939,-151.9144166,-54.4931645
-78.06738532,248.27794809055757,35.09814372425374,327.39741042680004,-134.885077,-76.67826204
-78.06175561,-41.98348604,-528.7621476,-667.6661516,-50.03133693,-71.27730933
-56.82720146,9664.051623996365,-241.7231454,-453.3778174,-143.9565072,34.689671802605524
-119.9242835,5365.996908,10.07099932042286,744.7755931584115,-177.9321111,-139.1065551
-163.8936601,2983.0001650314357,-241.8522366,-268.0500965,-206.4115035,-141.9946898
-41.57823612,-184.6710048,-199.53349,418.94141617125797,-173.9633604,-148.3781875
-44.2184776,22.17147906952691,106.0411272429812,497.26667326365896,-144.9519749,-32.73068311
-163.344783,-208.151615,-285.5323768,-587.174361,-65.96318508,-231.5726865
-144.8715083,-162.9904457,-1465.035337,-354.2736991,-56.06244123,-60.50744495
-150.5179176,1064024.4915354422,226.14500604453121,423.2379864964643,-149.4862336,15.841261553728161
-234.054382,2311807.722600831,-226.6115079,-446.0279966,-56.27668962,-217.6431075
